,sim,a,b,mean,variance,N,n,distance_assembly,distance_optimal,distance_naive,spp_name,ab_original,ab_optimal,ab_subcomm,ab_naive,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20
9,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,7.0,0.04136309496628318,0.04136309496628479,0.19604123033788154,spp10,1.74568401908987,1.9569316738694855,1.95693167386976,1.74568401908987,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
10,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,7.0,0.04136309496628318,0.04136309496628479,0.19604123033788154,spp11,0.180051561488517,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0
11,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,7.0,0.04136309496628318,0.04136309496628479,0.19604123033788154,spp12,0.965740716400898,0.9359044745719979,0.935904474571916,0.965740716400898,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0
0,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,8.0,0.018189990336638023,0.018189990336639802,0.10082957741553128,spp1,0.105050612500572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,8.0,0.018189990336638023,0.018189990336639802,0.10082957741553128,spp2,0.530717608124027,0.6848147796334305,0.684814779633508,0.530717608124027,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0
2,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,8.0,0.018189990336638023,0.018189990336639802,0.10082957741553128,spp3,1.02461681275866,1.1487507385719282,1.14875073857204,1.02461681275866,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285
3,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,8.0,0.018189990336638023,0.018189990336639802,0.10082957741553128,spp4,1.783736787185,2.173523379529733,2.1735233795294,1.783736787185,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
4,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,8.0,0.018189990336638023,0.018189990336639802,0.10082957741553128,spp5,1.49519521681995,1.8428485854651713,1.84284858546493,1.49519521681995,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0
5,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,8.0,0.018189990336638023,0.018189990336639802,0.10082957741553128,spp6,1.56168043564281,1.6223615184827835,1.62236151848265,1.56168043564281,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666
6,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,8.0,0.018189990336638023,0.018189990336639802,0.10082957741553128,spp7,0.848054543473447,0.7686307303777741,0.768630730377918,0.848054543473447,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,8.0,0.018189990336638023,0.018189990336639802,0.10082957741553128,spp8,0.0592849789423656,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
8,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,8.0,0.018189990336638023,0.018189990336639802,0.10082957741553128,spp9,0.873093608641089,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667
9,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,8.0,0.018189990336638023,0.018189990336639802,0.10082957741553128,spp10,1.74568401908987,1.967163062612093,1.96716306261235,1.74568401908987,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
10,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,8.0,0.018189990336638023,0.018189990336639802,0.10082957741553128,spp11,0.180051561488517,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0
11,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,8.0,0.018189990336638023,0.018189990336639802,0.10082957741553128,spp12,0.965740716400898,0.9604584727351171,0.960458472735103,0.965740716400898,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0
0,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,9.0,0.007137937414672667,0.007137937414669346,0.017748163474628674,spp1,0.105050612500572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,9.0,0.007137937414672667,0.007137937414669346,0.017748163474628674,spp2,0.530717608124027,0.5657175757864532,0.56571757578642,0.530717608124027,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0
2,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,9.0,0.007137937414672667,0.007137937414669346,0.017748163474628674,spp3,1.02461681275866,1.1096947187680721,1.10969471876809,1.02461681275866,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285
3,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,9.0,0.007137937414672667,0.007137937414669346,0.017748163474628674,spp4,1.783736787185,1.859696842273,1.85969684227223,1.783736787185,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
4,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,9.0,0.007137937414672667,0.007137937414669346,0.017748163474628674,spp5,1.49519521681995,1.5885882277577559,1.58858822775711,1.49519521681995,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0
5,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,9.0,0.007137937414672667,0.007137937414669346,0.017748163474628674,spp6,1.56168043564281,1.4889473383929601,1.4889473383926,1.56168043564281,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666
6,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,9.0,0.007137937414672667,0.007137937414669346,0.017748163474628674,spp7,0.848054543473447,0.8783751724782299,0.878375172478501,0.848054543473447,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,9.0,0.007137937414672667,0.007137937414669346,0.017748163474628674,spp8,0.0592849789423656,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
8,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,9.0,0.007137937414672667,0.007137937414669346,0.017748163474628674,spp9,0.873093608641089,0.8912076018813068,0.891207601882542,0.873093608641089,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667
9,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,9.0,0.007137937414672667,0.007137937414669346,0.017748163474628674,spp10,1.74568401908987,1.9042703173734372,1.90427031737361,1.74568401908987,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
10,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,9.0,0.007137937414672667,0.007137937414669346,0.017748163474628674,spp11,0.180051561488517,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0
11,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,9.0,0.007137937414672667,0.007137937414669346,0.017748163474628674,spp12,0.965740716400898,0.9360255728240691,0.936025572824031,0.965740716400898,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0
0,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,10.0,0.001390062188927385,0.0013900621889262142,0.00588214250788613,spp1,0.105050612500572,0.09290012103355505,0.0929001210335326,0.105050612500572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,10.0,0.001390062188927385,0.0013900621889262142,0.00588214250788613,spp2,0.530717608124027,0.6385719528632141,0.638571952863034,0.530717608124027,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0
2,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,10.0,0.001390062188927385,0.0013900621889262142,0.00588214250788613,spp3,1.02461681275866,1.020851654470509,1.02085165447054,1.02461681275866,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285
3,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,10.0,0.001390062188927385,0.0013900621889262142,0.00588214250788613,spp4,1.783736787185,1.8768229977278006,1.87682299772712,1.783736787185,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
4,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,10.0,0.001390062188927385,0.0013900621889262142,0.00588214250788613,spp5,1.49519521681995,1.6337361415610399,1.63373614156061,1.49519521681995,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0
5,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,10.0,0.001390062188927385,0.0013900621889262142,0.00588214250788613,spp6,1.56168043564281,1.5025111228107983,1.50251112281055,1.56168043564281,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666
6,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,10.0,0.001390062188927385,0.0013900621889262142,0.00588214250788613,spp7,0.848054543473447,0.7689396576823636,0.768939657682657,0.848054543473447,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,10.0,0.001390062188927385,0.0013900621889262142,0.00588214250788613,spp8,0.0592849789423656,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
8,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,10.0,0.001390062188927385,0.0013900621889262142,0.00588214250788613,spp9,0.873093608641089,0.8296811696688211,0.829681169670215,0.873093608641089,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667
9,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,10.0,0.001390062188927385,0.0013900621889262142,0.00588214250788613,spp10,1.74568401908987,1.8530720544587014,1.85307205445866,1.74568401908987,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
10,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,10.0,0.001390062188927385,0.0013900621889262142,0.00588214250788613,spp11,0.180051561488517,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0
11,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,10.0,0.001390062188927385,0.0013900621889262142,0.00588214250788613,spp12,0.965740716400898,0.9593172547868927,0.959317254786829,0.965740716400898,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0
0,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,11.0,3.0407828291735203e-05,3.040782830467071e-05,0.00023431391521311454,spp1,0.105050612500572,0.10447973325478863,0.104479733254784,0.105050612500572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,11.0,3.0407828291735203e-05,3.040782830467071e-05,0.00023431391521311454,spp2,0.530717608124027,0.5603719803902228,0.560371980390018,0.530717608124027,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0
2,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,11.0,3.0407828291735203e-05,3.040782830467071e-05,0.00023431391521311454,spp3,1.02461681275866,1.0356059746209518,1.03560597462105,1.02461681275866,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285
3,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,11.0,3.0407828291735203e-05,3.040782830467071e-05,0.00023431391521311454,spp4,1.783736787185,1.805516514935082,1.8055165149345,1.783736787185,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
4,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,11.0,3.0407828291735203e-05,3.040782830467071e-05,0.00023431391521311454,spp5,1.49519521681995,1.5049304691130676,1.50493046911271,1.49519521681995,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0
5,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,11.0,3.0407828291735203e-05,3.040782830467071e-05,0.00023431391521311454,spp6,1.56168043564281,1.5532642400545162,1.55326424005438,1.56168043564281,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666
6,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,11.0,3.0407828291735203e-05,3.040782830467071e-05,0.00023431391521311454,spp7,0.848054543473447,0.8359310133142501,0.835931013314454,0.848054543473447,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,11.0,3.0407828291735203e-05,3.040782830467071e-05,0.00023431391521311454,spp8,0.0592849789423656,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
8,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,11.0,3.0407828291735203e-05,3.040782830467071e-05,0.00023431391521311454,spp9,0.873093608641089,0.8646512416619965,0.864651241662995,0.873093608641089,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667
9,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,11.0,3.0407828291735203e-05,3.040782830467071e-05,0.00023431391521311454,spp10,1.74568401908987,1.7698861888493338,1.76988618884926,1.74568401908987,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
10,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,11.0,3.0407828291735203e-05,3.040782830467071e-05,0.00023431391521311454,spp11,0.180051561488517,0.1685960265054743,0.168596026505572,0.180051561488517,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0
11,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,11.0,3.0407828291735203e-05,3.040782830467071e-05,0.00023431391521311454,spp12,0.965740716400898,0.9672072269837149,0.967207226983676,0.965740716400898,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0
0,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,12.0,3.4629975307447826e-26,-4.876231654416363e-16,0.0,spp1,0.105050612500572,0.1050506125005728,0.105050612500576,0.105050612500572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,12.0,3.4629975307447826e-26,-4.876231654416363e-16,0.0,spp2,0.530717608124027,0.5307176081240111,0.530717608123291,0.530717608124027,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0
2,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,12.0,3.4629975307447826e-26,-4.876231654416363e-16,0.0,spp3,1.02461681275866,1.0246168127586577,1.02461681275844,1.02461681275866,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285
3,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,12.0,3.4629975307447826e-26,-4.876231654416363e-16,0.0,spp4,1.783736787185,1.7837367871849943,1.7837367871838,1.783736787185,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
4,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,12.0,3.4629975307447826e-26,-4.876231654416363e-16,0.0,spp5,1.49519521681995,1.4951952168199472,1.4951952168194,1.49519521681995,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0
5,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,12.0,3.4629975307447826e-26,-4.876231654416363e-16,0.0,spp6,1.56168043564281,1.561680435642814,1.56168043564281,1.56168043564281,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666
6,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,12.0,3.4629975307447826e-26,-4.876231654416363e-16,0.0,spp7,0.848054543473447,0.8480545434734467,0.848054543473986,0.848054543473447,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,12.0,3.4629975307447826e-26,-4.876231654416363e-16,0.0,spp8,0.0592849789423656,0.05928497894236517,0.0592849789435817,0.0592849789423656,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
8,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,12.0,3.4629975307447826e-26,-4.876231654416363e-16,0.0,spp9,0.873093608641089,0.8730936086410837,0.873093608642243,0.873093608641089,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667
9,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,12.0,3.4629975307447826e-26,-4.876231654416363e-16,0.0,spp10,1.74568401908987,1.7456840190898784,1.74568401908957,1.74568401908987,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
10,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,12.0,3.4629975307447826e-26,-4.876231654416363e-16,0.0,spp11,0.180051561488517,0.18005156148851403,0.180051561488767,0.180051561488517,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0
